Id,Label
328,abrem
329,adawathwyn
330,daal
331,abrem
332,adawathwyn
333,daal
334,aledin
335,alendi
336,alernath
337,allik
338,alloran
339,allri
340,allriandre
341,allrianne
342,amaranta
343,annarel
344,antillius
345,ape
346,aradan
347,aramine
348,arbitan
349,ardous
350,arintol
351,armal
352,arriev
353,ashweather
354,aslydin
355,ati
356,audil
357,augustin
358,aunt gin
359,ausdenec
360,aving
361,b. sablerfils
362,bahmen
363,barl
364,basin
365,bastien
366,bedes
367,beldre
368,ben
369,bendal
370,bennitson
371,bevidon
372,bilg
373,bilmy
374,blantach
375,bleaker
376,blinker
377,blome
378,bloody tan
379,bookers
380,boris
381,braches
382,brettin
383,brill
384,buissonommes
385,burl
386,burlow
387,cabe
388,caberel
389,cadon
390,cali
391,callins
392,camon
393,carlee
394,carmine
395,cassileux
396,chapaou
397,chapmot
398,charrs
399,chip
400,cimines
401,cladent
402,clamps
403,claude
404,cled
405,clotide
406,cob
407,cobble
408,conrad
409,copper strangler
410,cosahn
411,coussaint
412,crenda
413,crews
414,culee
415,daius
416,dao
417,darkwater
418,darlin
419,darm
420,darriance
421,dashir
422,daughnin
423,dean
424,dechamp
425,dechane
426,dedri
427,deluse
428,demmy
429,demoux
430,destra
431,detor
432,devinshae
433,devlin
434,dilisteni
435,dims
436,disten
437,dlavil
438,dockson
439,donal
440,donny
441,donton
442,dorise
443,douglas
444,dowser
445,drapen
446,drawers
447,drenya
448,drewton
449,dridel
450,drim
451,druffel
452,dug
453,dukaler
454,dumad
455,dupon
456,durkel
457,durn
458,durton
459,edgard
460,edip
461,edwarn
462,elend
463,eliza
464,elizandra
465,elors
466,embrier
467,eriola
468,evenstrom
469,bin
470,fatren
471,fedik
472,fedre
473,fedren
474,feldeu
475,demoux
476,felt
477,penrod
478,fhorkood
479,fialia
480,fion
481,flavine
482,flen
483,flog
484,florin
485,forch
486,forgeron
487,franis
488,franson
489,fronks
490,gabria
491,galabris
492,galivan
493,gallingskaw
494,garisel
495,garv
496,garven
497,gave
498,gemdwyn
499,gemmel
500,genedere
501,geormin
502,getruda
503,getrue
504,gneorndin
505,goradel
506,gord
507,gorglen
508,granite
509,granks
510,gregr
511,grent
512,guillian
513,haddek
514,hammond
515,handerwym
516,hanlanaze
517,harathdal
518,hardren
519,haridan
520,harmon
521,harrisel
522,haws
523,heberen
524,helenntion
525,herve
526,hettel
527,hilde
528,hinston
529,hobart
530,hoselle
531,hrud
532,hughes
533,hunfoor
534,idashwy
535,idkwyl
536,idren
537,inis
538,irich
539,isabaline
540,jackstom
541,jadendwyl
542,jak
543,jammi
544,jamms
545,jan ven
546,janarle
547,jarloux
548,jarrington
549,jasten
550,jastes
551,jaston
552,javie
553,javier
554,javies
555,jaxy
556,jed
557,jedal
558,jeffy
559,jell
560,jendel
561,jendellah
562,jennid
563,jess
564,johnst
565,jon
566,jone
567,jonnes
568,jordis
569,joshin
570,jub
571,kale
572,kanpaar
573,kar
574,kareien
575,kath
576,kelesina
577,kellen
578,kelsier
579,kessi
580,kesun
581,kevoux
582,kinaler
583,kip
584,kliss
585,krent
586,kurdon
587,kwaan
588,kwashim
589,kyndlip
590,farthing
591,faula
592,gardre
593,lavont
594,lentin
595,mulgrave
596,patresen
597,zobell
598,laird
599,landre
600,larn
601,larskpur
602,leemar
603,lellin
604,leras
605,lesan
606,lieutenant
607,lily
608,limmi
609,barrington
610,erikell
611,habren
612,hue
613,steming
614,stenet
615,lyndip
616,macil
617,madam
618,mailey
619,maindew
620,maraga
621,marasi
622,maraya
623,mardra
624,mare
625,margel
626,mari
627,marksman
628,marsh
629,marthin
630,mathingdaw
631,matieu
632,maurin
633,maxillium
634,melaan
635,melend
636,mennis
637,mereline
638,mi'chelle
639,midge
640,migs
641,mikaff
642,miklin
643,milen
644,miles
645,milev
646,mirabell
647,misra
648,grimes
649,halex
650,modicarm
651,hutchen
652,nock
653,murnbru
654,mustaches
655,nicelle
656,nikolin
657,noorden
658,nouxil
659,olid
660,olin
661,oreseur
662,paalm
663,paclo
664,pars
665,penelope
666,peret
667,peterus
668,petrine
669,philen
670,pielle
671,push
672,quellion
673,rame
674,ranette
675,rashek
676,razal
677,redalevin
678,redd
679,reddi
680,reen
681,reluur
682,remin
683,remmingtel
684,rene
685,replar
686,reshelle
687,rian
688,rian
689,rick
690,rindel
691,rittle
692,rudd
693,ruddy
694,ruri
695,rusko
696,salmen
697,sazed
698,schrib
699,selvest
700,vindel
701,sertes
702,sev
703,shan
704,shayna
705,shewrman
706,shum
707,sindren
708,squeekins
709,skiff
710,slink
711,slowswift
712,sophi
713,spanky
714,spook
715,stagin
716,stanoux
717,stansi
718,stanton
719,stase
720,staxles
721,stefan
722,steris
723,straff
724,svel
725,tabaar
726,taraco
727,tark
728,tarkavv
729,tarson
730,tase
731,tathed
732,taudr
733,tawnson
734,tegas
735,telden
736,tellingdwar
737,telsin
738,temadre
739,templeton
740,tensoon
741,tepper
742,terion
743,terri
744,teur
745,teven
746,tevidian
747,themos
748,theron
749,thomton
750,three-tooth
751,thurts
752,tillaume
753,tim
754,tindwyl
755,tobal
756,trap
757,trell
758,tren-pedri
759,trendalan
760,trentison
761,trevva
762,triss
763,troalin
764,troubeld
765,tyden
766,ulaam
767,ulef
768,urdree
769,valette
770,varlance
771,varsell
772,vedlew
773,vedzan
774,vendell
775,vennis
776,vent
777,human
778,vet
779,vila
780,vin
781,vwafendal
782,walin
783,wax
784,wayne
785,wednegon
786,wellen
787,wellid
788,wells
789,cett
790,wilhelmette
791,winsting
792,yancey
793,yeden
794,yestal
795,ytves
796,yulip
797,zane
798,aonic
799,arelene
800,dula
801,dulas
802,elantrians
803,fjordell
804,grands
805,jindo
806,maipon
807,seons
808,strikers
809,svordish
810,teo
811,adien
812,aeo
813,ahan
814,alonoe
815,aona
816,ashe
817,ashgress
818,ashravan
819,atara
820,ati
821,atsuko
822,azalec
823,chamrav
824,dahad
825,daora
826,daorn
827,dashe
828,dereth
829,dilaf
830,dio
831,diolen
832,dion
833,diren
834,dothgen
835,edan
836,ehelan
837,ehen
838,elao
839,elashe
840,elrao
841,enelan
842,eoden
843,eoldess
844,eondel
845,eonic
846,eshen
847,eton
848,eventeo
849,fjon
850,forton
851,frava
852,galladon
853,gaotona
854,gatrii
855,graeo
856,grondkest
857,han shuxen
858,haona
859,horen
860,hrathen
861,hurli
862,iadon
863,idan
864,idotris
865,ien
866,isadan
867,jalla
868,kahar
869,kaise
870,karata
871,keseg
872,ketol
873,kiin
874,korath
875,kurshina
876,lenehe
877,loren
878,lukel
879,maare
880,mai
881,maod
882,mareshe
883,matisse
884,meala
885,mehen
886,naolen
887,neoden
888,nyen
889,omin
890,opa
891,opais
892,ramear
893,raoden
894,raoshem
895,redeen
896,riika
897,riil
898,riina
899,roial
900,saolin
901,sarene
902,seaden
903,seala
904,seinalan
905,seor
906,shanven
907,shaor
908,shuden
909,skai
910,stivient
911,taan
912,taid
913,tao
914,telrii
915,tenrao
916,teor
917,teorn
918,thered
919,tiil
920,torena
921,ushnaka
922,wan
923,waren
924,weedfingers
925,wulfden
926,wyrn
927,yazad
928,yil
929,zu
930,character name
931,wit
932,hoid
933,abaray
934,abiajan
935,abrial
936,abrobadar
937,abronai
938,abry
939,acis
940,adin
941,adis
942,adolin
943,adrotagia
944,aesudan
945,agil
946,aharat
947,ala
948,alabet
949,aladar
950,alai
951,alakavish
952,alalan
953,alalhawithador
954,alavah
955,alaward
956,alaxia
957,alazansi
958,alds
959,alezarv
960,ali-daughter-hasweth
961,alili
962,alim
963,allahn
964,alstben
965,altoki
966,alvettaren
967,amark
968,ambrian
969,amuna
970,ana
971,anesa
972,apara
973,aqqu
974,arafik
975,aratin
976,archinal
977,arclomedarian
978,aric
979,arik
980,arshqqam
981,artmyrn
982,ashelem
983,ashertmarn
984,ashir
985,ashlv
986,ashno
987,asthta-daughter-methista
988,au-lam
989,au-nak
990,auxiliary
991,av
992,avado
993,avarak
994,avaran
995,avena
996,axies
997,axikk
998,ba-ado-mishram
999,badali
1000,balat
1001,balsas
1002,barm
1003,barmest
1004,bashin
1005,battar
1006,bavamar
1007,baxil
1008,beal
1009,beautiful song
1010,kasitor
1011,beld
1012,bendthel
1013,benneh
1014,beryl
1015,betha
1016,bethab
1017,bettam
1018,beznk
1019,bidlel
1020,bila
1021,bisig
1022,blended
1023,bluth
1024,bordin
1025,borea
1026,boriar
1027,brekv
1028,brianlia
1029,morakotha
1030,seveks
1031,bru
1032,bussik
1033,cabine
1034,cadilar
1035,caeb
1036,cael
1037,caelinora
1038,cali
1039,calinam
1040,caller of springs
1041,callins
1042,caull
1043,cenn
1044,chanada
1045,chananar
1046,chanarach
1047,chanasha
1048,chanrm
1049,chemoarish
1050,chilinko
1051,chiri-chiri
1052,chivi
1053,cleft-chin
1054,cob
1055,coldwin
1056,colot
1057,condwish
1058,corberon
1059,coreb
1060,corl
1061,cormshen
1062,corvana
1063,creer
1064,cressa
1065,cusicesh
1066,cyn
1067,da
1068,dabbid
1069,dai-gonarthis
1070,dakhnah
1071,dalar
1072,dali
1073,dalinar
1074,blackthorn
1075,dalksi
1076,dallet
1077,dandos
1078,morakotha
1079,darcira
1080,davim
1081,deedanor
1082,deeli
1083,delgo
1084,delp
1085,dem
1086,demid
1087,den
1088,denshil
1089,derethil
1090,design
1091,devi
1092,devmrh
1093,dialectur
1094,dianil
1095,dieno
1096,dilid
1097,dod
1098,dok
1099,dolimid
1100,dor
1101,dorolin
1102,dovcanti
1103,dreaming-though-awake
1104,dreder
1105,drehy
1106,drlwan
1107,droz
1108,dru
1109,dukar
1110,dul
1111,dunny
1112,durk
1113,durnash
1114,dym
1115,ekel
1116,el
1117,eleseth
1118,elhokar
1119,elit
1120,ellista
1121,elthebar
1122,en
1123,epinar
1124,eranniv
1125,eshava
1126,eshonai
1127,eshu
1128,essu
1129,estnatil
1130,eth
1131,ethid
1132,evi
1133,evinor
1134,evod
1135,extes
1136,eylita
1137,fabrisan
1138,falilar
1139,falksi
1140,fari
1141,faridai
1142,febin
1143,febrth
1144,fen
1145,fia
1146,fiksin
1147,fimkn
1148,fin
1149,fisk
1150,fladm
1151,fleet
1152,fleeta
1153,flend
1154,gabrathin
1155,gadol
1156,galan
1157,galid
1158,gallam
1159,gallant
1160,gangnah
1161,gare
1162,gashash-son-navammis
1163,gavam
1164,gavarah
1165,gavashaw
1166,gavilar
1167,gavinor
1168,gavri
1169,gaz
1170,gen
1171,geranid
1172,gereh
1173,geved
1174,gevelmar
1175,ghenna
1176,gift
1177,gitgeth
1178,glurv
1179,glys
1180,godeke
1181,gol
1182,golombi
1183,gom
1184,gor
1185,goshel
1186,gregorh
1187,grund
1188,gu
1189,gub
1190,guff
1191,gulastis
1192,guvlow
1193,gvori
1194,hab
1195,habatab
1196,habrin
1197,habsant
1198,hadinar
1199,halad
1200,halam
1201,hallaw
1202,hamadin
1203,hamaradin
1204,hamel
1205,hammie
1206,hanavanar
1207,harel
1208,hariel
1209,harkaylain
1210,harl
1211,harth
1212,harvo
1213,hasavah
1214,hashal
1215,hasheh
1216,hatham
1217,hathan
1218,hauka
1219,hav
1220,havar
1221,havarah
1222,havrom
1223,hawin
1224,heb
1225,helaran
1226,helt
1227,hem
1228,hema-dak
1229,hesh
1230,hesina
1231,hessi
1232,hid
1233,hmalka
1234,hnanan
1235,hobber
1236,horinar
1237,hrdalm
1238,huio
1239,huisi
1240,huqin
1241,husal
1242,ialai
1243,ico
1244,idani
1245,idolir
1246,idrin
1247,ilamar
1248,inabar
1249,inadara
1250,inkima
1251,innia
1252,insah
1253,invia
1254,isabi
1255,isan
1256,isasik
1257,ishal
1258,ishar
1259,ishikk
1260,ishnah
1261,isom
1262,istow
1263,ithi
1264,ivanar
1265,ivis
1266,ivory
1267,ixil
1268,ixsix
1269,iyalid
1270,iyatil
1271,jakamav
1272,jaks
1273,jal
1274,jali
1275,janala
1276,jarel
1277,jasalai
1278,jasnah
1279,javih
1280,jaxlim
1281,jayla
1282,jeber
1283,jeksonofnone
1284,jenet
1285,jenin
1286,jerono
1287,jeshishin
1288,jest
1289,jevena
1290,jezrien
1291,jial
1292,jin
1293,jix
1294,jochi
1295,jom
1296,jor
1297,joret
1298,jorna
1299,joshor
1300,jost
1301,jushu
1302,ka
1303,kabsal
1304,kadash
1305,kai-garnis
1306,kaladin
1307,kalak
1308,kalami
1309,kalana
1310,kalanor
1311,kalishor
1312,kara
1313,karavaniga
1314,karm
1315,kasimarlix
1316,katarotam
1317,kaves
1318,kaza
1319,kazilah
1320,kdralk
1321,ked
1322,kef'ha
1323,kelerand
1324,khav
1325,khem
1326,khen
1327,kheni
1328,ki
1329,klade
1330,klisn
1331,kmakl
1332,kmakra
1333,koen
1334,koolf
1335,koorm
1336,korabet
1337,korater
1338,koravari
1339,kristir
1340,kryst
1341,kstled
1342,kuma'tiki
1343,kuno
1344,kusiri
1345,kwati
1346,kylrm
1347,kyril
1348,ladent
1349,alami
1350,lahar
1351,lakin
1352,lalai
1353,lamaril
1354,lanacin
1355,lani
1356,laral
1357,laran
1358,laresh
1359,larn
1360,ledder
1361,leef
1362,leshwi
1363,leven
1364,levrin
1365,leyten
1366,lezian
1367,lhan
1368,lhanin
1369,lift
1370,liganor
1371,lin
1372,lirin
1373,liss
1374,litima
1375,loats
1376,lomard
1377,lond
1378,longbrow
1379,longshadow
1380,lopen
1381,vamah
1382,lorain
1383,luesh
1384,lusintia
1385,lustow
1386,luten
1387,lyn
1388,lyndel
1389,lyon
1390,ma
1391,maben
1392,macob
1393,madasa
1394,maib
1395,makal
1396,makh
1397,makkek
1398,malad-son-zent
1399,malal
1400,malan
1401,malasha
1402,malata
1403,malchin
1404,malise
1405,malli
1406,malop
1407,manaline
1408,mara
1409,marakal
1410,maratham
1411,marf
1412,marks
1413,marni
1414,marri
1415,mart
1416,martra
1417,masha-daughter-shaliv
1418,masly
1419,matain
1420,maxin
1421,mayalaran
1422,mazish
1423,mederia
1424,meirav
1425,mel
1426,mela
1427,melali
1428,meleran
1429,melishi
1430,melu
1431,mem
1432,amaram
1433,meridas
1434,merit
1435,mesh
1436,miasal
1437,mik
1438,mikaim
1439,mil
1440,miliv
1441,mill
1442,milp
1443,minara
1444,ministara
1445,mintez
1446,mishinah
1447,mizthla
1448,moash
1449,moelach
1450,molinar
1451,moratel
1452,mord
1453,mosaic
1454,motif
1455,mraize
1456,mrall
1457,mrun
1458,mungam
1459,mura
1460,muri
1461,murk
1462,myalmr
1463,nacomb
1464,nafti
1465,naget
1466,nakal
1467,naladan
1468,nalanar
1469,nale
1470,nalem
1471,nall
1472,nalma
1473,nam
1474,namar
1475,nananav
1476,nanhar
1477,nanhel
1478,nan
1479,narm
1480,nashan
1481,natam
1482,natata
1483,natem
1484,natir
1485,navani
1486,navar
1487,naze-daughter-kuzodo
1488,ned
1489,nem
1490,nergaoul
1491,neshan
1492,neteb
1493,neturo-son-vallano
1494,new kid
1495,niali
1496,night known
1497,nightwatcher
1498,nikliasorm
1499,nissiqqan
1500,nistar
1501,niter
1502,nlan
1503,nlent
1504,nohadon
1505,norby
1506,noril
1507,noromin
1508,notum
1509,noura
1510,lunamor
1511,rock
1512,omal
1513,oolelen
1514,ornament
1515,oroden
1516,pai
1517,pailiah
1518,pal
1519,paladar
1520,palona
1521,pama
1522,pandri
1523,pattern
1524,pedin
1525,peet
1526,perel
1527,perethom
1528,phendorana
1529,pitt
1530,placini
1531,plamry
1532,pleadix
1533,pluv
1534,punio
1535,puuli
1536,raboniel
1537,radathavian
1538,raksha
1539,ral
1540,ral-na
1541,ralinor
1542,raninor
1543,rayse
1544,re-shephir
1545,redin
1546,reesh
1547,relador
1548,relina
1549,relis
1550,rem
1551,remala
1552,rembrinor
1553,ren
1554,renarin
1555,rencalt
1556,reral
1557,resi
1558,revilar
1559,reya
1560,rez
1561,riah
1562,rial
1563,rien
1564,rill
1565,rilla
1566,rillir
1567,rin
1568,rind
1569,rine
1570,ristina
1571,rlain
1572,roion
1573,ron
1574,rothan
1575,rua
1576,ruli
1577,rushu
1578,rushur
1579,rust
1580,ruthar
1581,rysn
1582,sadees
1583,sah
1584,sakin
1585,sakisa
1586,salinor eved
1587,sani
1588,savrahalidem
1589,scrak
1590,screech
1591,sebasinar
1592,seeli
1593,sekeir
1594,seland
1595,senne
1596,serugiadis
1597,shaday
1598,shalash
1599,shallan
1600,veil
1601,radiant
1602,shar
1603,sharefel
1604,shauka-daughter-hasweth
1605,she who dreams
1606,sheler
1607,shim
1608,shob
1609,shoren
1610,shuanor
1611,shubalai
1612,shubreth-son-mashalan
1613,shumin
1614,si
1615,sibling
1616,sidin
1617,sigzil
1618,simol
1619,sinaku'a
1620,sinbian
1621,sivi
1622,sja-anat
1623,skar
1624,smolderbrand
1625,smta
1626,snoxil
1627,sot
1628,spark
1629,star
1630,stargyle
1631,stine
1632,stormfather
1633,sudi
1634,sullik
1635,suna
1636,sureblood
1637,syasikk
1638,sylphrena
1639,syl
1640,szeth
1641,tadet
1642,taffa
1643,tag
1644,tai
1645,taka
1646,talak
1647,talanah
1648,talanan
1649,talanor
1650,talata
1651,talatin
1652,taleb
1653,talenel
1654,talik
1655,tallan
1656,talnah
1657,tanalan
1658,tanavast
1659,tarah
1660,taran
1661,taravangian
1662,tarilar
1663,tarn
1664,taselin
1665,tashlin
1666,tasinar
1667,tavinar
1668,tearim
1669,teft
1670,teleb
1671,telesh
1672,tenathar
1673,teofil
1674,terith
1675,terxim
1676,teshav
1677,testament
1678,thakka
1679,thanadal
1680,thaspic
1681,thresh-son-esan
1682,thude
1683,tibon
1684,tien
1685,tifandor
1686,tifi
1687,tift
1688,tigzikk
1689,timbre
1690,tinalar
1691,tiqqa
1692,tisark
1693,tivbet
1694,tlik
1695,toh
1696,tomor
1697,toorim
1698,toral
1699,sadeas
1700,roshone
1701,toralin
1702,toravi
1703,torfin
1704,tormas
1705,tozbek
1706,traxil
1707,treff
1708,tsa
1709,tshadr
1710,tuaka
1711,tukks
1712,tumi
1713,tumul
1714,turash
1715,sebarial
1716,turinad
1717,turlm
1718,tusa
1719,tvlakv
1720,ty
1721,tyn
1722,ua'pam
1723,ulim
1724,ulina
1725,ulvlk
1726,unativi
1727,unoqua
1728,ur
1729,urad
1730,urialin
1731,uriam
1732,urian
1733,urimil
1734,urv
1735,uscri
1736,vaceslv
1737,vai
1738,vaiu
1739,valam
1740,valama
1741,vandonas
1742,varala
1743,varanis
1744,varas
1745,vardinar
1746,varnali
1747,varth
1748,vartian
1749,vathah
1750,vathe
1751,vatwha
1752,vazrmeb
1753,ved
1754,vedekar
1755,vedel
1756,velalant
1757,velat
1758,velinar
1759,ven
1760,venan
1761,venli
1762,veratorim
1763,vespan
1764,vet
1765,vevanara
1766,vevidar
1767,vexil
1768,vldgen
1769,vlxim
1770,vod
1771,vono
1772,vrandl
1773,vratim
1774,vstim
1775,waber
1776,warren
1777,wikim
1778,winnow
1779,wistiow
1780,wmlak
1781,word of deeds
1782,wvlan
1783,wyndlef
1784,wzmal
1785,yake
1786,yalb
1787,yanagawn
1788,yara
1789,yelamaiszin
1790,yelig-nar
1791,yenev
1792,yezriar
1793,yis
1794,yix
1795,yixli
1796,ym
1797,yokska
1798,yonatan
1799,yunfah
1800,yushah
1801,yustara
1802,zandiel
1803,zedzil
1804,zeheb
1805,zen-daughter-vath
1806,zendid
1807,zetah
1808,zuln
1809,zyardil
